Customer ID,Customer Name,Last Name,Date of Birth,Sales,Year,Outlet Type,City Type,Category of Goods,Region,Country,Segment,Sales Date,Order ID,Order Date,Ship Date,Ship Mode,State,Postal Code,Product ID,Sub-Category,Product Name,Quantity,Discount,Profit
CUST000757,Jesse,Williams,1960-04-27,37372.35,2022,Small,Tier 2,Sessional Fruits & Vegetables,North,India,Corporate,2021-07-18,ORD000757,2020-06-30,2020-07-06,Standard Class,Madhya Pradesh,462001,PROD000757,Carrots,Carrots - 378,1,0.02,10730.44
CUST000758,James,Smith,1960-02-24,7397.76,2023,Medium,Tier 1,Fast Food,South,India,Consumer,2020-04-20,ORD000758,2021-05-06,2021-05-09,Standard Class,West Bengal,700001,PROD000758,Burgers,Burgers - 793,5,0.3,902.87
CUST000759,Amber,Hudson,1997-07-21,23311.88,2019,Medium,Tier 2,Furniture,East,India,Corporate,2023-01-19,ORD000759,2021-10-03,2021-10-04,Standard Class,Maharashtra,400001,PROD000759,Beds,Beds - 859,3,0.29,3907.59
CUST000760,Bryan,Tyler,2003-08-22,3067.68,2022,Small,Tier 2,Dairy Products,South,India,Consumer,2023-03-14,ORD000760,2023-05-27,2023-06-03,Same Day,Madhya Pradesh,462001,PROD000760,Yogurt,Yogurt - 753,10,0.3,351.09
CUST000761,Madison,Thomas,2005-11-17,13907.79,2019,Medium,Tier 1,Electric Appliances,East,India,Corporate,2020-04-30,ORD000761,2019-08-13,2019-08-14,Standard Class,Karnataka,560001,PROD000761,Washing Machines,Washing Machines - 463,10,0.41,2048.08
CUST000762,Kelly,Hernandez,2010-03-06,12073.99,2020,Medium,Tier 2,Fast Food,East,India,Consumer,2023-07-03,ORD000762,2022-08-26,2022-08-31,Same Day,Delhi,110001,PROD000762,Sandwiches,Sandwiches - 578,7,0.09,2213.39
CUST000763,Alicia,Roth,2001-04-07,8396.43,2022,Small,Tier 2,Fast Food,West,India,Consumer,2021-09-26,ORD000763,2022-08-18,2022-08-20,Same Day,Maharashtra,400001,PROD000763,Sandwiches,Sandwiches - 323,2,0.46,963.83
CUST000764,Aaron,Young,1962-09-17,11795.19,2019,Large,Tier 1,Household Items,North,India,Consumer,2019-12-11,ORD000764,2023-05-27,2023-05-28,Second Class,West Bengal,700001,PROD000764,Detergents,Detergents - 438,10,0.36,1568.81
CUST000765,Joshua,Wilkinson,1984-10-26,31082.26,2022,Large,Tier 1,Sessional Fruits & Vegetables,West,India,Corporate,2022-10-06,ORD000765,2020-09-06,2020-09-12,Second Class,Maharashtra,400001,PROD000765,Mangoes,Mangoes - 295,7,0.02,5108.83
CUST000766,Elizabeth,Hunter,2003-10-15,38722.09,2021,Large,Tier 1,Electric Appliances,North,India,Corporate,2023-06-08,ORD000766,2020-02-09,2020-02-14,Second Class,Punjab,160001,PROD000766,Refrigerators,Refrigerators - 635,5,0.2,7641.13
CUST000767,George,Page,1976-11-23,32358.62,2021,Small,Tier 2,Furniture,North,India,Corporate,2019-01-07,ORD000767,2019-03-30,2019-04-02,First Class,Uttar Pradesh,226001,PROD000767,Chairs,Chairs - 523,10,0.19,5261.56
CUST000768,Robert,Humphrey,1957-11-08,46342,2019,Medium,Tier 1,Electric Appliances,West,India,Corporate,2019-09-03,ORD000768,2022-10-27,2022-11-01,Same Day,Uttar Pradesh,226001,PROD000768,Microwaves,Microwaves - 285,1,0.04,9166.77
CUST000769,Alicia,Patel,1985-12-12,34613.3,2022,Small,Tier 2,Household Items,West,India,Consumer,2021-02-23,ORD000769,2021-05-06,2021-05-08,Same Day,Tamil Nadu,600001,PROD000769,Utensils,Utensils - 405,8,0.21,6317.67
CUST000770,Kathy,Castro,1993-12-26,21834.85,2019,Small,Tier 2,Household Items,North,India,Consumer,2019-04-13,ORD000770,2021-12-10,2021-12-12,First Class,Tamil Nadu,600001,PROD000770,Mops,Mops - 842,1,0.22,1908.74
CUST000771,Nicholas,Graham,1984-03-01,46058.33,2020,Medium,Tier 1,Electric Appliances,East,India,Consumer,2019-05-08,ORD000771,2022-01-30,2022-02-02,Second Class,Karnataka,560001,PROD000771,Refrigerators,Refrigerators - 324,5,0.04,5596.79
CUST000772,Tyler,Williams,1981-12-02,25713,2023,Medium,Village,Sessional Fruits & Vegetables,West,India,Consumer,2022-05-27,ORD000772,2019-08-04,2019-08-11,Same Day,Delhi,110001,PROD000772,Carrots,Carrots - 795,6,0.29,5337.84
CUST000773,Monica,Robinson,1953-02-10,43335.5,2021,Medium,Tier 1,Furniture,South,India,Corporate,2021-05-14,ORD000773,2021-07-17,2021-07-19,Same Day,Karnataka,560001,PROD000773,Tables,Tables - 405,3,0.26,4276.7
CUST000774,Joshua,Pollard,2013-11-19,18727.2,2023,Large,Village,Sessional Fruits & Vegetables,East,India,Corporate,2021-01-20,ORD000774,2023-10-15,2023-10-17,First Class,Rajasthan,302001,PROD000774,Apples,Apples - 466,2,0.07,2257.72
CUST000775,Danielle,Carter,1977-06-12,2435.47,2021,Large,Tier 2,Sessional Fruits & Vegetables,South,India,Corporate,2023-11-22,ORD000775,2020-08-17,2020-08-22,Standard Class,West Bengal,700001,PROD000775,Apples,Apples - 295,7,0.3,496.85
CUST000776,Wayne,Williams,1981-07-17,44640.49,2020,Medium,Tier 2,Electric Appliances,South,India,Consumer,2023-02-20,ORD000776,2023-03-30,2023-04-06,Standard Class,Tamil Nadu,600001,PROD000776,Refrigerators,Refrigerators - 818,4,0.07,4532.21
CUST000777,Janice,Russell,2009-04-18,38455.59,2022,Large,Tier 1,Electric Appliances,West,India,Corporate,2021-07-15,ORD000777,2022-08-31,2022-09-05,First Class,Madhya Pradesh,462001,PROD000777,Washing Machines,Washing Machines - 473,9,0.19,3970.21
CUST000778,Thomas,Lindsey,1963-09-01,27913.09,2020,Large,Tier 1,Household Items,East,India,Corporate,2019-09-05,ORD000778,2021-04-21,2021-04-26,First Class,Karnataka,560001,PROD000778,Buckets,Buckets - 467,4,0.22,4194.76
CUST000779,Erin,Lang,2013-12-21,41243.09,2020,Large,Tier 2,Household Items,East,India,Corporate,2019-02-04,ORD000779,2021-05-14,2021-05-19,Standard Class,Karnataka,560001,PROD000779,Mops,Mops - 368,2,0.2,3919.6
CUST000780,Donna,Mendoza,1974-11-03,41427.93,2022,Large,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2022-04-06,ORD000780,2023-12-12,2023-12-19,Same Day,Punjab,160001,PROD000780,Tomatoes,Tomatoes - 439,3,0.05,8810.72
CUST000781,Brooke,Cross,1989-06-14,2057.42,2022,Small,Tier 1,Electric Appliances,East,India,Consumer,2022-12-16,ORD000781,2022-06-07,2022-06-10,Second Class,Karnataka,560001,PROD000781,Microwaves,Microwaves - 778,10,0.45,154.92
CUST000782,William,Murphy,1959-01-16,48390.13,2023,Medium,Tier 2,Furniture,East,India,Consumer,2019-01-01,ORD000782,2021-01-20,2021-01-23,Same Day,Karnataka,560001,PROD000782,Beds,Beds - 104,10,0.34,7444.09
CUST000783,Aaron,Smith,1952-04-11,46057.93,2020,Small,Village,Fast Food,West,India,Corporate,2021-04-17,ORD000783,2022-09-16,2022-09-21,Same Day,Rajasthan,302001,PROD000783,Fries,Fries - 540,2,0.24,6551.6
CUST000784,William,Pham,2016-02-28,9224.14,2022,Large,Tier 1,Fast Food,East,India,Consumer,2023-05-05,ORD000784,2019-11-24,2019-11-30,First Class,Karnataka,560001,PROD000784,Pizzas,Pizzas - 327,10,0.47,1436.56
CUST000785,Leslie,Bell,1995-10-21,34410.67,2019,Medium,Tier 2,Furniture,South,India,Consumer,2023-08-06,ORD000785,2022-03-08,2022-03-13,Second Class,Delhi,110001,PROD000785,Beds,Beds - 751,10,0.18,4738.5
CUST000786,Andrew,Long,1982-12-11,17796.71,2021,Small,Tier 1,Household Items,North,India,Corporate,2023-04-04,ORD000786,2019-10-18,2019-10-23,Second Class,West Bengal,700001,PROD000786,Detergents,Detergents - 307,8,0.04,2180.41
CUST000787,Kelli,Tran,1981-03-18,4548.39,2019,Medium,Village,Electric Appliances,South,India,Corporate,2019-11-10,ORD000787,2023-07-16,2023-07-20,Same Day,Rajasthan,302001,PROD000787,Refrigerators,Refrigerators - 715,9,0.07,838.93
CUST000788,Sara,Mejia,1951-10-10,3576.64,2023,Small,Tier 2,Electric Appliances,West,India,Consumer,2023-02-12,ORD000788,2021-05-16,2021-05-20,First Class,Uttar Pradesh,226001,PROD000788,Washing Machines,Washing Machines - 523,5,0.01,513.32
CUST000789,Kristin,Mcdonald,1955-09-27,5801.7,2021,Small,Tier 2,Household Items,South,India,Consumer,2021-08-31,ORD000789,2019-11-24,2019-11-25,Second Class,Maharashtra,400001,PROD000789,Mops,Mops - 513,4,0.12,1453.35
CUST000790,Mackenzie,Elliott,1971-06-29,33854.81,2023,Large,Village,Furniture,East,India,Corporate,2021-11-09,ORD000790,2021-10-31,2021-11-02,Standard Class,Madhya Pradesh,462001,PROD000790,Tables,Tables - 531,2,0.24,2960.77
CUST000791,Barry,Martin,1992-09-06,25530.1,2023,Small,Tier 1,Household Items,West,India,Corporate,2019-09-06,ORD000791,2023-07-18,2023-07-25,Standard Class,West Bengal,700001,PROD000791,Buckets,Buckets - 532,1,0.08,5307.81
CUST000792,Cynthia,Luna,2018-03-18,16344.12,2021,Small,Tier 2,Furniture,West,India,Corporate,2022-06-02,ORD000792,2020-05-22,2020-05-28,First Class,West Bengal,700001,PROD000792,Beds,Beds - 799,8,0.42,1451.14
CUST000793,Sean,Mann,1985-06-20,19826.16,2019,Large,Tier 2,Electric Appliances,South,India,Corporate,2021-01-20,ORD000793,2020-11-19,2020-11-23,First Class,Delhi,110001,PROD000793,Refrigerators,Refrigerators - 830,6,0.31,3752.24
CUST000794,Susan,Smith,1985-08-06,22345.48,2023,Small,Tier 2,Dairy Products,East,India,Corporate,2021-01-08,ORD000794,2020-11-15,2020-11-19,Second Class,Delhi,110001,PROD000794,Yogurt,Yogurt - 725,3,0.25,3078.4
CUST000795,April,Hall,1973-02-26,9662.78,2020,Medium,Tier 1,Household Items,East,India,Corporate,2022-06-19,ORD000795,2023-06-17,2023-06-18,Same Day,Tamil Nadu,600001,PROD000795,Detergents,Detergents - 152,10,0.17,828.57
CUST000796,Carol,Abbott,2001-01-11,3001.35,2020,Small,Tier 1,Electric Appliances,South,India,Consumer,2019-02-20,ORD000796,2019-06-02,2019-06-05,First Class,Punjab,160001,PROD000796,Refrigerators,Refrigerators - 797,9,0.36,451.19
CUST000797,Christopher,Mcintosh,1954-07-27,12270.64,2022,Medium,Tier 1,Fast Food,North,India,Corporate,2021-07-22,ORD000797,2019-04-11,2019-04-18,Same Day,Uttar Pradesh,226001,PROD000797,Sandwiches,Sandwiches - 107,4,0.33,902.48
CUST000798,Danielle,Patterson,1992-06-07,5237.31,2023,Large,Tier 2,Electric Appliances,North,India,Consumer,2022-03-16,ORD000798,2019-08-16,2019-08-20,Standard Class,Uttar Pradesh,226001,PROD000798,Fans,Fans - 377,7,0.44,844.84
CUST000799,Kimberly,Gutierrez,1965-01-06,45141.02,2023,Medium,Village,Furniture,South,India,Corporate,2023-05-23,ORD000799,2022-10-15,2022-10-21,Same Day,Delhi,110001,PROD000799,Tables,Tables - 543,1,0.08,9201.41
CUST000800,Daniel,Williamson,2013-11-24,36684.03,2020,Medium,Village,Dairy Products,West,India,Consumer,2020-04-14,ORD000800,2021-09-27,2021-09-29,Same Day,Delhi,110001,PROD000800,Cheese,Cheese - 843,4,0.45,3406.35
CUST000801,Kelly,Cooper,1957-04-25,44011.33,2020,Small,Tier 1,Fast Food,West,India,Corporate,2021-01-08,ORD000801,2021-12-24,2021-12-25,Standard Class,Tamil Nadu,600001,PROD000801,Fries,Fries - 605,6,0.4,4999.8
CUST000802,Jeremy,Edwards,1996-04-05,27509.66,2020,Medium,Tier 2,Dairy Products,South,India,Corporate,2021-07-05,ORD000802,2020-11-12,2020-11-15,Second Class,Uttar Pradesh,226001,PROD000802,Milk,Milk - 824,1,0.26,2353.74
CUST000803,Elizabeth,Hall,1950-01-26,33004.29,2021,Small,Tier 2,Furniture,East,India,Consumer,2019-03-29,ORD000803,2019-07-10,2019-07-17,Second Class,Rajasthan,302001,PROD000803,Sofas,Sofas - 789,3,0.2,3461.3
CUST000804,Rebecca,Martinez,2010-10-27,20333.42,2020,Medium,Village,Fast Food,North,India,Corporate,2020-03-01,ORD000804,2023-01-20,2023-01-23,First Class,Karnataka,560001,PROD000804,Fries,Fries - 796,2,0.22,3179.59
CUST000805,Nichole,Ware,1991-10-22,4011.03,2020,Large,Tier 1,Household Items,East,India,Consumer,2022-03-21,ORD000805,2019-07-23,2019-07-25,Second Class,Gujarat,380001,PROD000805,Mops,Mops - 168,3,0.27,541.27
CUST000806,Julia,Turner,1993-05-01,14145.63,2022,Medium,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2021-06-30,ORD000806,2022-06-16,2022-06-19,Standard Class,Gujarat,380001,PROD000806,Carrots,Carrots - 455,9,0.04,2392.85
CUST000807,Jerry,Lucas,2015-06-08,3530.14,2022,Medium,Tier 2,Furniture,West,India,Consumer,2020-03-31,ORD000807,2019-07-05,2019-07-11,Same Day,West Bengal,700001,PROD000807,Sofas,Sofas - 322,1,0.02,584.93
CUST000808,Craig,Anthony,1957-11-21,23891.77,2021,Small,Tier 1,Furniture,East,India,Corporate,2020-10-23,ORD000808,2022-02-22,2022-02-26,First Class,Gujarat,380001,PROD000808,Sofas,Sofas - 671,3,0.25,2601.56
CUST000809,Laura,Davis,1995-04-28,44818.72,2023,Small,Tier 1,Furniture,North,India,Consumer,2022-06-20,ORD000809,2023-07-16,2023-07-23,Second Class,Maharashtra,400001,PROD000809,Tables,Tables - 547,4,0.25,9788.9
CUST000810,Lisa,Wright,2010-03-04,2448.91,2023,Small,Tier 1,Household Items,North,India,Consumer,2019-10-26,ORD000810,2023-03-01,2023-03-03,Standard Class,Maharashtra,400001,PROD000810,Utensils,Utensils - 862,6,0.31,402.55
CUST000811,Kurt,Christian,1959-11-01,24497.59,2019,Large,Village,Household Items,East,India,Corporate,2023-07-02,ORD000811,2022-08-31,2022-09-02,First Class,Uttar Pradesh,226001,PROD000811,Mops,Mops - 953,5,0.21,5208.33
CUST000812,John,Dyer,2004-08-24,5678.84,2021,Small,Tier 2,Fast Food,South,India,Corporate,2020-03-25,ORD000812,2021-03-15,2021-03-19,Same Day,Rajasthan,302001,PROD000812,Burgers,Burgers - 819,10,0.19,1378.25
CUST000813,Sue,Washington,1980-05-16,13826.93,2021,Medium,Tier 1,Dairy Products,South,India,Corporate,2020-09-21,ORD000813,2021-08-17,2021-08-20,First Class,Uttar Pradesh,226001,PROD000813,Yogurt,Yogurt - 274,8,0.09,3532.18
CUST000814,Melissa,Macias,2013-03-23,8529.36,2019,Medium,Tier 1,Household Items,North,India,Consumer,2021-12-23,ORD000814,2021-12-16,2021-12-17,First Class,Tamil Nadu,600001,PROD000814,Buckets,Buckets - 114,4,0.33,1491.63
CUST000815,Kayla,Carpenter,2004-01-11,21238.51,2019,Large,Tier 1,Dairy Products,South,India,Consumer,2021-02-18,ORD000815,2019-10-03,2019-10-10,Standard Class,West Bengal,700001,PROD000815,Milk,Milk - 669,1,0.22,1751.49
CUST000816,Natasha,Flores,1976-01-08,21805.16,2021,Large,Tier 2,Electric Appliances,East,India,Corporate,2019-07-19,ORD000816,2020-12-15,2020-12-16,Same Day,West Bengal,700001,PROD000816,Washing Machines,Washing Machines - 474,9,0.48,2866.57
CUST000817,Tiffany,Dougherty,1994-06-05,4361.91,2021,Large,Tier 2,Fast Food,North,India,Consumer,2020-06-05,ORD000817,2021-08-12,2021-08-19,Same Day,Uttar Pradesh,226001,PROD000817,Pizzas,Pizzas - 820,10,0.4,771.41
CUST000818,Rachel,Simmons,2011-07-15,31580.08,2019,Small,Tier 2,Household Items,South,India,Consumer,2022-11-19,ORD000818,2022-05-15,2022-05-19,First Class,Karnataka,560001,PROD000818,Utensils,Utensils - 557,3,0.36,5192.84
CUST000819,Kathryn,Rogers,2000-05-11,22811.24,2021,Medium,Tier 1,Fast Food,South,India,Corporate,2021-11-22,ORD000819,2021-12-26,2021-12-31,Same Day,Tamil Nadu,600001,PROD000819,Fries,Fries - 878,7,0.1,2221.77
CUST000820,Allen,Huber,1998-09-15,28511.18,2022,Small,Tier 2,Fast Food,East,India,Corporate,2022-08-24,ORD000820,2020-01-05,2020-01-10,Same Day,Karnataka,560001,PROD000820,Fries,Fries - 295,3,0.14,4597.54
CUST000821,Garrett,Hines,2008-06-05,33387.94,2020,Medium,Tier 1,Household Items,West,India,Corporate,2020-10-04,ORD000821,2022-08-02,2022-08-03,Same Day,West Bengal,700001,PROD000821,Detergents,Detergents - 893,4,0.41,4713.93
CUST000822,Courtney,Soto,2018-04-01,8521.04,2023,Medium,Village,Dairy Products,South,India,Corporate,2023-03-15,ORD000822,2019-10-24,2019-10-30,Standard Class,Karnataka,560001,PROD000822,Yogurt,Yogurt - 768,10,0.14,921.43
CUST000823,Kristine,Lopez,2003-07-25,27001.4,2020,Large,Tier 2,Household Items,East,India,Consumer,2019-11-27,ORD000823,2023-08-28,2023-09-02,Same Day,Karnataka,560001,PROD000823,Utensils,Utensils - 745,4,0.48,2999.4
CUST000824,Katherine,Howard,1959-01-16,15301.95,2022,Large,Tier 2,Electric Appliances,North,India,Corporate,2022-04-16,ORD000824,2022-12-26,2023-01-01,Standard Class,Punjab,160001,PROD000824,Microwaves,Microwaves - 351,10,0.03,4250.9
CUST000825,James,Robbins,2010-07-03,26434.57,2019,Large,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2023-02-20,ORD000825,2022-06-04,2022-06-09,Second Class,Rajasthan,302001,PROD000825,Apples,Apples - 685,8,0.06,6791.7
CUST000826,David,Huff,2000-05-27,43715.35,2022,Medium,Tier 1,Fast Food,West,India,Consumer,2023-06-23,ORD000826,2020-11-06,2020-11-09,Second Class,Madhya Pradesh,462001,PROD000826,Fries,Fries - 530,1,0.22,9641.92
CUST000827,Angela,Mayer,1973-11-24,28712.07,2022,Small,Tier 2,Dairy Products,East,India,Corporate,2023-01-14,ORD000827,2019-08-11,2019-08-13,Same Day,Delhi,110001,PROD000827,Butter,Butter - 175,5,0.14,6284.5
CUST000828,Joseph,Acosta,1962-08-01,5374.96,2019,Small,Village,Furniture,South,India,Consumer,2021-11-12,ORD000828,2021-03-12,2021-03-15,Same Day,Karnataka,560001,PROD000828,Beds,Beds - 563,1,0,695.11
CUST000829,Haley,Huff,2012-10-10,3221,2023,Small,Village,Household Items,South,India,Corporate,2019-07-19,ORD000829,2022-11-04,2022-11-08,Standard Class,Tamil Nadu,600001,PROD000829,Buckets,Buckets - 158,3,0.38,551.6
CUST000830,Sherri,Peterson,1984-12-08,8398.69,2020,Medium,Tier 1,Electric Appliances,East,India,Consumer,2023-08-29,ORD000830,2021-06-26,2021-07-03,Second Class,Uttar Pradesh,226001,PROD000830,Fans,Fans - 715,2,0.4,1007.94
CUST000831,Lori,Myers,1963-01-18,6722.88,2019,Large,Tier 2,Household Items,South,India,Corporate,2019-06-02,ORD000831,2023-01-17,2023-01-19,Second Class,Rajasthan,302001,PROD000831,Buckets,Buckets - 393,10,0.35,888.55
CUST000832,Jonathan,Wilson,1974-08-04,20667.91,2023,Medium,Tier 1,Electric Appliances,South,India,Consumer,2020-11-12,ORD000832,2021-08-21,2021-08-26,Standard Class,Delhi,110001,PROD000832,Washing Machines,Washing Machines - 555,8,0.07,3598.53
CUST000833,Ian,Hall,1955-06-09,26515.12,2021,Large,Tier 1,Dairy Products,East,India,Corporate,2022-04-27,ORD000833,2022-04-09,2022-04-10,Second Class,Delhi,110001,PROD000833,Milk,Milk - 878,5,0.08,3199.59
CUST000834,Ruben,Holmes,1978-03-01,27878.13,2021,Small,Tier 2,Electric Appliances,North,India,Consumer,2020-02-26,ORD000834,2020-05-21,2020-05-23,Second Class,Rajasthan,302001,PROD000834,Microwaves,Microwaves - 789,1,0.08,6012.23
CUST000835,Jonathan,Patel,1971-04-04,8111.58,2019,Large,Tier 2,Electric Appliances,North,India,Corporate,2020-01-16,ORD000835,2022-08-31,2022-09-05,Same Day,Delhi,110001,PROD000835,Microwaves,Microwaves - 144,5,0.31,1491.91
CUST000836,Shawn,Johnson,1989-07-18,18008.88,2021,Small,Tier 2,Household Items,South,India,Corporate,2021-05-09,ORD000836,2023-09-07,2023-09-09,Same Day,Rajasthan,302001,PROD000836,Buckets,Buckets - 262,8,0.06,3375.23
CUST000837,Donald,Larsen,1993-09-25,15063.78,2021,Medium,Village,Dairy Products,South,India,Corporate,2021-02-27,ORD000837,2022-09-13,2022-09-20,Same Day,Gujarat,380001,PROD000837,Cheese,Cheese - 132,7,0,1636.76
CUST000838,Maureen,Gross,1962-03-22,32666.87,2022,Large,Tier 1,Sessional Fruits & Vegetables,North,India,Consumer,2023-09-01,ORD000838,2021-05-15,2021-05-22,Second Class,Maharashtra,400001,PROD000838,Mangoes,Mangoes - 330,5,0.18,3571.58
CUST000839,Mark,Reynolds,1955-11-06,30387.93,2021,Small,Village,Household Items,North,India,Corporate,2020-11-22,ORD000839,2019-03-19,2019-03-25,Same Day,Punjab,160001,PROD000839,Buckets,Buckets - 104,7,0.2,4634.48
CUST000840,Matthew,Hamilton,1954-03-08,1781.2,2023,Medium,Village,Household Items,South,India,Consumer,2020-05-28,ORD000840,2023-10-17,2023-10-18,Same Day,Madhya Pradesh,462001,PROD000840,Mops,Mops - 219,7,0.05,178.34
CUST000841,Michael,Ruiz,1965-12-24,43520.05,2019,Small,Tier 2,Sessional Fruits & Vegetables,East,India,Corporate,2019-07-15,ORD000841,2019-10-26,2019-11-01,First Class,Madhya Pradesh,462001,PROD000841,Carrots,Carrots - 827,1,0.36,4926.74
CUST000842,Kristen,Lopez,1954-04-01,11574.43,2019,Small,Tier 1,Dairy Products,East,India,Corporate,2020-08-31,ORD000842,2021-02-16,2021-02-20,Second Class,Gujarat,380001,PROD000842,Milk,Milk - 913,4,0.02,2180.42
CUST000843,Colleen,Cervantes,1998-07-10,21329.94,2020,Medium,Tier 2,Sessional Fruits & Vegetables,South,India,Consumer,2023-11-10,ORD000843,2021-07-05,2021-07-08,Second Class,Delhi,110001,PROD000843,Mangoes,Mangoes - 297,1,0.24,3886.62
CUST000844,Alice,Hamilton,1995-02-22,43531.06,2019,Small,Tier 1,Furniture,South,India,Consumer,2020-01-18,ORD000844,2022-05-19,2022-05-22,First Class,West Bengal,700001,PROD000844,Tables,Tables - 868,8,0.28,3730.63
CUST000845,Victoria,Fowler,1950-09-18,18449.35,2022,Small,Tier 2,Sessional Fruits & Vegetables,East,India,Consumer,2021-05-02,ORD000845,2022-06-11,2022-06-13,Same Day,Karnataka,560001,PROD000845,Tomatoes,Tomatoes - 378,2,0.11,3888.99
CUST000846,David,Williams,2008-01-13,40214.38,2023,Small,Village,Electric Appliances,South,India,Consumer,2023-12-08,ORD000846,2023-06-27,2023-06-28,Same Day,Punjab,160001,PROD000846,Washing Machines,Washing Machines - 708,2,0.28,6139.81
CUST000847,April,Morales,1960-08-31,14548.97,2019,Small,Tier 1,Fast Food,South,India,Corporate,2019-07-15,ORD000847,2019-03-02,2019-03-07,Same Day,Madhya Pradesh,462001,PROD000847,Burgers,Burgers - 595,9,0.22,2202.57
CUST000848,Caleb,Lewis,1996-04-07,24645.81,2020,Large,Village,Furniture,South,India,Consumer,2023-06-27,ORD000848,2019-06-28,2019-06-30,Second Class,Rajasthan,302001,PROD000848,Sofas,Sofas - 741,8,0.01,5152.2
CUST000849,Sarah,Yang,1977-05-27,354.62,2022,Small,Tier 1,Electric Appliances,East,India,Corporate,2023-05-18,ORD000849,2023-06-01,2023-06-04,First Class,Rajasthan,302001,PROD000849,Fans,Fans - 328,8,0.25,57.92
CUST000850,Melissa,Fields,1959-09-29,34645.93,2019,Medium,Tier 2,Electric Appliances,East,India,Consumer,2022-05-07,ORD000850,2023-04-07,2023-04-14,Same Day,Rajasthan,302001,PROD000850,Fans,Fans - 385,8,0.41,2876.94
CUST000851,Stacy,Murray,1971-10-17,40391.69,2023,Medium,Tier 2,Electric Appliances,South,India,Corporate,2023-08-06,ORD000851,2022-08-19,2022-08-25,Standard Class,Tamil Nadu,600001,PROD000851,Washing Machines,Washing Machines - 975,2,0.05,4903.03
CUST000852,Donald,Moore,2010-02-21,42734.57,2022,Small,Village,Dairy Products,North,India,Corporate,2020-02-14,ORD000852,2020-02-08,2020-02-14,Second Class,Maharashtra,400001,PROD000852,Yogurt,Yogurt - 395,6,0.32,5613.78
CUST000853,Harry,Stevens,1962-11-27,15552.56,2020,Medium,Tier 2,Fast Food,North,India,Consumer,2023-05-24,ORD000853,2023-02-23,2023-02-25,Second Class,Delhi,110001,PROD000853,Fries,Fries - 677,9,0.08,3389.75
CUST000854,Robin,Garcia,1956-10-20,2269.68,2022,Large,Tier 2,Electric Appliances,North,India,Consumer,2019-02-26,ORD000854,2020-05-12,2020-05-19,Standard Class,Uttar Pradesh,226001,PROD000854,Fans,Fans - 498,8,0.34,419.31
CUST000855,Eric,Rocha,2015-07-24,42652.12,2022,Small,Tier 2,Electric Appliances,West,India,Consumer,2021-04-06,ORD000855,2020-09-04,2020-09-07,First Class,Punjab,160001,PROD000855,Microwaves,Microwaves - 378,9,0.18,3696.94
CUST000856,Rebecca,Smith,2005-05-29,1324.43,2021,Medium,Village,Sessional Fruits & Vegetables,East,India,Consumer,2020-08-20,ORD000856,2020-09-01,2020-09-07,First Class,Gujarat,380001,PROD000856,Carrots,Carrots - 782,6,0.1,336.1
CUST000857,Angela,Davis,1994-06-19,5905.96,2019,Medium,Tier 1,Fast Food,South,India,Corporate,2019-12-19,ORD000857,2020-06-22,2020-06-23,Standard Class,Rajasthan,302001,PROD000857,Sandwiches,Sandwiches - 205,1,0.12,856.95
CUST000858,John,Charles,1992-02-22,38535.1,2021,Medium,Village,Household Items,East,India,Corporate,2020-11-15,ORD000858,2022-06-19,2022-06-25,Standard Class,Delhi,110001,PROD000858,Detergents,Detergents - 503,7,0.24,4820.87
CUST000859,Anthony,Fisher,1956-05-02,331.78,2023,Large,Village,Dairy Products,East,India,Corporate,2020-01-27,ORD000859,2022-03-27,2022-03-29,Same Day,Punjab,160001,PROD000859,Milk,Milk - 261,7,0.26,62.77
CUST000860,Amanda,Obrien,2009-01-14,4829.43,2022,Medium,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2023-08-02,ORD000860,2020-11-02,2020-11-07,Same Day,West Bengal,700001,PROD000860,Tomatoes,Tomatoes - 482,6,0.44,579.31
CUST000861,Nicole,Adkins,1950-01-26,41751.8,2019,Medium,Tier 2,Household Items,East,India,Consumer,2023-02-15,ORD000861,2021-07-09,2021-07-10,First Class,Maharashtra,400001,PROD000861,Mops,Mops - 856,8,0.03,10793.78
CUST000862,Michelle,Drake,1972-03-06,31060.73,2023,Large,Village,Fast Food,South,India,Corporate,2019-11-22,ORD000862,2023-01-06,2023-01-08,Same Day,Karnataka,560001,PROD000862,Pizzas,Pizzas - 120,5,0.46,1961.79
CUST000863,Deborah,Williams,2008-07-10,47423,2019,Large,Tier 1,Sessional Fruits & Vegetables,West,India,Consumer,2022-05-18,ORD000863,2021-01-14,2021-01-17,Standard Class,Rajasthan,302001,PROD000863,Mangoes,Mangoes - 184,1,0.12,5454.7
CUST000864,Matthew,Knight,1981-12-06,44330.81,2021,Small,Tier 2,Sessional Fruits & Vegetables,South,India,Corporate,2019-11-20,ORD000864,2023-06-13,2023-06-15,Second Class,Rajasthan,302001,PROD000864,Mangoes,Mangoes - 162,7,0.2,5968.65
